Value1,Value2,Result
21,33,0.636363636
20,24,0.833333333
19,28,0.678571429
18,27,0.666666667
17,38,0.447368421
16,36,0.444444444
15,22,0.681818182
14,26,0.538461538
13,32,0.40625
12,28,0.428571429
11,26,0.423076923
10,38,0.263157895
9,40,0.225
8,25,0.32
7,24,0.291666667
6,22,0.272727273
5,36,0.138888889
4,27,0.148148148
3,39,0.076923077
2,29,0.068965517
1,28,0.035714286
0,30,0
39,1000,0.039
26,999,0.026026026
39,998,0.039078156
26,997,0.026078235
21,996,0.021084337
33,995,0.033165829
35,994,0.035211268
34,993,0.034239678
31,992,0.03125
30,991,0.030272452
40,990,0.04040404
29,989,0.029322548
22,988,0.022267206
36,987,0.036474164
30,986,0.030425963
34,985,0.034517766
29,984,0.029471545
39,983,0.039674466
25,982,0.025458248
38,981,0.038735984
25,980,0.025510204
26,979,0.026557712
36,978,0.036809816
27,977,0.027635619
23,976,0.023565574
25,975,0.025641026
31,974,0.031827515
24,973,0.024665982
29,972,0.029835391
25,971,0.025746653
34,970,0.035051546
35,969,0.036119711
22,968,0.022727273
34,967,0.03516029
23,966,0.023809524
30,965,0.031088083
22,964,0.022821577
22,963,0.022845275
29,962,0.03014553
32,961,0.033298647
37,960,0.038541667
26,959,0.027111575
32,958,0.033402923
22,957,0.022988506
35,956,0.036610879
35,955,0.036649215
23,954,0.024109015
26,953,0.027282267
33,952,0.034663866
29,951,0.030494217
38,950,0.04
32,949,0.033719705
27,948,0.028481013
36,947,0.038014784
34,946,0.035940803
28,945,0.02962963
37,944,0.039194915
38,943,0.040296925
31,942,0.032908705
31,941,0.032943677
38,940,0.040425532
27,939,0.028753994
23,938,0.024520256
39,937,0.041622199
23,936,0.02457265
36,935,0.038502674
30,934,0.032119914
26,933,0.027867095
22,932,0.02360515
25,931,0.026852846
34,930,0.03655914
21,929,0.022604952
35,928,0.037715517
38,927,0.040992449
34,926,0.036717063
36,925,0.038918919
33,924,0.035714286
33,923,0.035752979
25,922,0.027114967
36,921,0.039087948
30,920,0.032608696
27,919,0.029379761
35,918,0.038126362
30,917,0.032715376
40,916,0.043668122
26,915,0.028415301
27,914,0.029540481
40,913,0.04381161
32,912,0.035087719
27,911,0.029637761
28,910,0.030769231
35,909,0.03850385
33,908,0.036343612
30,907,0.033076075
26,906,0.028697572
26,905,0.028729282
34,904,0.037610619
21,903,0.023255814
35,902,0.038802661
28,901,0.031076582
28,900,0.031111111
28,899,0.031145717
25,898,0.027839644
25,897,0.02787068
22,896,0.024553571
21,895,0.023463687
40,894,0.044742729
26,893,0.029115342
24,892,0.02690583
31,891,0.034792368
36,890,0.040449438
38,889,0.042744657
39,888,0.043918919
30,887,0.033821871
25,886,0.028216704
21,885,0.023728814
36,884,0.040723982
37,883,0.041902605
40,882,0.045351474
34,881,0.038592509
28,880,0.031818182
22,879,0.025028441
27,878,0.030751708
32,877,0.036488027
29,876,0.033105023
32,875,0.036571429
23,874,0.026315789
32,873,0.036655212
30,872,0.03440367
32,871,0.03673938
34,870,0.03908046
39,869,0.044879171
23,868,0.026497696
31,867,0.035755479
24,866,0.027713626
28,865,0.032369942
33,864,0.038194444
31,863,0.035921205
32,862,0.03712297
23,861,0.026713124
32,860,0.037209302
39,859,0.04540163
26,858,0.03030303
37,857,0.043173862
23,856,0.026869159
26,855,0.030409357
26,854,0.030444965
30,853,0.035169988
25,852,0.029342723
27,851,0.03172738
40,850,0.047058824
34,849,0.040047114
24,848,0.028301887
24,847,0.028335301
37,846,0.043735225
40,845,0.047337278
28,844,0.033175355
31,843,0.036773428
29,842,0.034441805
38,841,0.045184304
29,840,0.03452381
22,839,0.026221692
22,838,0.026252983
33,837,0.039426523
40,836,0.04784689
39,835,0.046706587
39,834,0.04676259
37,833,0.044417767
29,832,0.034855769
36,831,0.0433213
40,830,0.048192771
38,829,0.045838359
31,828,0.037439614
29,827,0.035066505
39,826,0.047215496
29,825,0.035151515
22,824,0.026699029
22,823,0.02673147
35,822,0.042579075
35,821,0.042630938
40,820,0.048780488
37,819,0.045177045
39,818,0.047677262
32,817,0.039167687
37,816,0.045343137
38,815,0.046625767
37,814,0.045454545
37,813,0.045510455
40,812,0.049261084
39,811,0.048088779
37,810,0.045679012
40,809,0.049443758
23,808,0.028465347
23,807,0.02850062
25,806,0.03101737
27,805,0.033540373
33,804,0.041044776
35,803,0.04358655
32,802,0.039900249
29,801,0.036204744
31,800,0.03875
32,799,0.040050063
37,798,0.046365915
26,797,0.032622334
35,796,0.043969849
22,795,0.027672956
36,794,0.04534005
21,793,0.026481715
27,792,0.034090909
36,791,0.04551201
39,790,0.049367089
29,789,0.036755387
25,788,0.031725888
40,787,0.050825921
26,786,0.03307888
39,785,0.049681529
26,784,0.033163265
36,783,0.045977011
29,782,0.037084399
21,781,0.026888604
38,780,0.048717949
22,779,0.028241335
37,778,0.047557841
23,777,0.02960103
40,776,0.051546392
32,775,0.041290323
27,774,0.034883721
32,773,0.041397154
34,772,0.044041451
37,771,0.047989624
27,770,0.035064935
21,769,0.027308192
34,768,0.044270833
38,767,0.049543677
31,766,0.040469974
38,765,0.049673203
31,764,0.040575916
32,763,0.041939712
25,762,0.032808399
28,761,0.036793693
40,760,0.052631579
30,759,0.039525692
30,758,0.039577836
24,757,0.031704095
23,756,0.03042328
37,755,0.049006623
37,754,0.049071618
32,753,0.04249668
31,752,0.041223404
35,751,0.046604527
35,750,0.046666667
29,749,0.038718291
39,748,0.052139037
27,747,0.036144578
29,746,0.038873995
37,745,0.04966443
27,744,0.036290323
21,743,0.028263795
32,742,0.043126685
40,741,0.053981107
35,740,0.047297297
26,739,0.035182679
36,738,0.048780488
30,737,0.040705563
34,736,0.046195652
35,735,0.047619048
33,734,0.044959128
21,733,0.028649386
37,732,0.050546448
40,731,0.054719562
26,730,0.035616438
39,729,0.053497942
34,728,0.046703297
24,727,0.03301238
32,726,0.044077135
29,725,0.04
27,724,0.037292818
29,723,0.04011065
29,722,0.040166205
28,721,0.038834951
24,720,0.033333333
25,719,0.034770515
38,718,0.052924791
22,717,0.030683403
27,716,0.037709497
26,715,0.036363636
29,714,0.040616246
21,713,0.029453015
30,712,0.042134831
33,711,0.046413502
25,710,0.035211268
26,709,0.036671368
33,708,0.046610169
21,707,0.02970297
40,706,0.056657224
26,705,0.036879433
36,704,0.051136364
32,703,0.045519203
32,702,0.045584046
38,701,0.054208274
27,700,0.038571429
33,699,0.0472103
23,698,0.032951289
34,697,0.048780488
23,696,0.033045977
38,695,0.054676259
29,694,0.041786744
32,693,0.046176046
30,692,0.043352601
28,691,0.040520984
32,690,0.046376812
37,689,0.053701016
31,688,0.04505814
28,687,0.040756914
26,686,0.037900875
28,685,0.040875912
26,684,0.038011696
25,683,0.036603221
27,682,0.039589443
33,681,0.04845815
37,680,0.054411765
40,679,0.058910162
27,678,0.039823009
37,677,0.05465288
35,676,0.051775148
32,675,0.047407407
30,674,0.044510386
38,673,0.056463596
37,672,0.055059524
32,671,0.047690015
29,670,0.043283582
21,669,0.031390135
21,668,0.031437126
22,667,0.032983508
37,666,0.055555556
23,665,0.034586466
34,664,0.051204819
22,663,0.033182504
27,662,0.040785498
39,661,0.059001513
28,660,0.042424242
37,659,0.056145675
34,658,0.051671733
30,657,0.0456621
35,656,0.053353659
23,655,0.035114504
30,654,0.04587156
31,653,0.047473201
27,652,0.041411043
39,651,0.059907834
40,650,0.061538462
24,649,0.036979969
28,648,0.043209877
32,647,0.049459042
24,646,0.037151703
23,645,0.035658915
23,644,0.035714286
31,643,0.048211509
28,642,0.043613707
34,641,0.053042122
29,640,0.0453125
21,639,0.03286385
35,638,0.054858934
24,637,0.037676609
28,636,0.044025157
35,635,0.05511811
29,634,0.045741325
25,633,0.039494471
21,632,0.033227848
27,631,0.042789223
28,630,0.044444444
28,629,0.044515103
39,628,0.062101911
37,627,0.059011164
29,626,0.046325879
34,625,0.0544
21,624,0.033653846
40,623,0.064205457
32,622,0.051446945
36,621,0.057971014
40,620,0.064516129
28,619,0.045234249
37,618,0.05987055
24,617,0.038897893
24,616,0.038961039
33,615,0.053658537
33,614,0.053745928
39,613,0.063621533
35,612,0.057189542
33,611,0.05400982
24,610,0.039344262
37,609,0.060755337
22,608,0.036184211
23,607,0.037891269
34,606,0.056105611
37,605,0.061157025
32,604,0.052980132
23,603,0.03814262
21,602,0.034883721
21,601,0.034941764
21,600,0.035
35,599,0.058430718
31,598,0.051839465
38,597,0.063651591
35,596,0.058724832
25,595,0.042016807
39,594,0.065656566
38,593,0.064080944
21,592,0.035472973
27,591,0.045685279
39,590,0.066101695
24,589,0.040747029
24,588,0.040816327
25,587,0.042589438
27,586,0.046075085
21,585,0.035897436
39,584,0.066780822
24,583,0.041166381
22,582,0.037800687
38,581,0.065404475
27,580,0.046551724
22,579,0.037996546
33,578,0.057093426
25,577,0.043327556
40,576,0.069444444
36,575,0.062608696
21,574,0.036585366
30,573,0.052356021
33,572,0.057692308
34,571,0.059544658
27,570,0.047368421
22,569,0.038664323
21,568,0.036971831
34,567,0.059964727
31,566,0.054770318
40,565,0.07079646
36,564,0.063829787
26,563,0.046181172
26,562,0.046263345
38,561,0.067736185
29,560,0.051785714
37,559,0.066189624
35,558,0.062724014
34,557,0.061041293
38,556,0.068345324
32,555,0.057657658
35,554,0.063176895
35,553,0.063291139
33,552,0.059782609
36,551,0.065335753
24,550,0.043636364
24,549,0.043715847
36,548,0.065693431
24,547,0.043875686
24,546,0.043956044
35,545,0.064220183
34,544,0.0625
31,543,0.057090239
32,542,0.05904059
32,541,0.059149723
40,540,0.074074074
33,539,0.06122449
33,538,0.06133829
28,537,0.052141527
32,536,0.059701493
37,535,0.069158879
39,534,0.073033708
35,533,0.065666041
33,532,0.062030075
39,531,0.073446328
34,530,0.064150943
31,529,0.058601134
25,528,0.047348485
28,527,0.05313093
29,526,0.05513308
36,525,0.068571429
21,524,0.040076336
40,523,0.076481836
26,522,0.049808429
22,521,0.042226488
22,520,0.042307692
37,519,0.071290944
39,518,0.075289575
36,517,0.069632495
22,516,0.042635659
31,515,0.060194175
27,514,0.052529183
37,513,0.072124756
37,512,0.072265625
39,511,0.076320939
35,510,0.068627451
29,509,0.05697446
29,508,0.057086614
33,507,0.065088757
32,506,0.063241107
24,505,0.047524752
31,504,0.061507937
29,503,0.057654076
29,502,0.057768924
21,501,0.041916168
28,500,0.056
22,499,0.044088176
31,498,0.062248996
34,497,0.068410463
32,496,0.064516129
26,495,0.052525253
38,494,0.076923077
37,493,0.07505071
28,492,0.056910569
21,491,0.042769857
34,490,0.069387755
35,489,0.071574642
27,488,0.055327869
26,487,0.05338809
29,486,0.059670782
28,485,0.057731959
36,484,0.074380165
26,483,0.053830228
37,482,0.076763485
36,481,0.074844075
21,480,0.04375
35,479,0.073068894
21,478,0.043933054
29,477,0.060796646
25,476,0.052521008
27,475,0.056842105
23,474,0.048523207
31,473,0.065539112
33,472,0.069915254
30,471,0.063694268
40,470,0.085106383
39,469,0.08315565
27,468,0.057692308
35,467,0.074946467
22,466,0.0472103
23,465,0.049462366
25,464,0.05387931
28,463,0.060475162
31,462,0.067099567
26,461,0.056399132
28,460,0.060869565
22,459,0.047930283
22,458,0.048034934
22,457,0.048140044
37,456,0.081140351
27,455,0.059340659
33,454,0.072687225
25,453,0.055187638
35,452,0.077433628
33,451,0.073170732
31,450,0.068888889
29,449,0.064587973
34,448,0.075892857
32,447,0.071588367
34,446,0.076233184
28,445,0.062921348
28,444,0.063063063
25,443,0.056433409
21,442,0.047511312
27,441,0.06122449
28,440,0.063636364
32,439,0.072892938
25,438,0.057077626
31,437,0.070938215
27,436,0.061926606
26,435,0.059770115
23,434,0.052995392
35,433,0.080831409
30,432,0.069444444
37,431,0.085846868
32,430,0.074418605
27,429,0.062937063
40,428,0.093457944
28,427,0.06557377
27,426,0.063380282
26,425,0.061176471
37,424,0.087264151
27,423,0.063829787
23,422,0.05450237
29,421,0.06888361
37,420,0.088095238
25,419,0.059665871
27,418,0.064593301
27,417,0.064748201
38,416,0.091346154
28,415,0.06746988
35,414,0.084541063
24,413,0.05811138
35,412,0.084951456
32,411,0.077858881
31,410,0.075609756
31,409,0.075794621
28,408,0.068627451
32,407,0.078624079
35,406,0.086206897
37,405,0.091358025
21,404,0.051980198
25,403,0.062034739
22,402,0.054726368
34,401,0.08478803
25,400,0.0625
23,399,0.05764411
23,398,0.057788945
32,397,0.080604534
33,396,0.083333333
21,395,0.053164557
26,394,0.065989848
31,393,0.078880407
28,392,0.071428571
35,391,0.089514066
26,390,0.066666667
38,389,0.097686375
21,388,0.054123711
29,387,0.074935401
36,386,0.093264249
37,385,0.096103896
40,384,0.104166667
25,383,0.065274151
28,382,0.073298429
26,381,0.06824147
30,380,0.078947368
22,379,0.058047493
28,378,0.074074074
24,377,0.063660477
29,376,0.07712766
36,375,0.096
30,374,0.080213904
31,373,0.08310992
29,372,0.077956989
39,371,0.105121294
24,370,0.064864865
29,369,0.078590786
22,368,0.059782609
36,367,0.098092643
39,366,0.106557377
31,365,0.084931507
29,364,0.07967033
28,363,0.077134986
32,362,0.08839779
39,361,0.108033241
34,360,0.094444444
35,359,0.097493036
27,358,0.075418994
26,357,0.072829132
26,356,0.073033708
31,355,0.087323944
29,354,0.081920904
36,353,0.101983003
33,352,0.09375
33,351,0.094017094
37,350,0.105714286
33,349,0.094555874
32,348,0.091954023
36,347,0.103746398
34,346,0.098265896
35,345,0.101449275
40,344,0.11627907
25,343,0.072886297
36,342,0.105263158
40,341,0.117302053
28,340,0.082352941
24,339,0.07079646
33,338,0.097633136
25,337,0.074183976
32,336,0.095238095
36,335,0.107462687
22,334,0.065868263
25,333,0.075075075
37,332,0.111445783
38,331,0.114803625
29,330,0.087878788
35,329,0.106382979
24,328,0.073170732
40,327,0.122324159
37,326,0.113496933
33,325,0.101538462
30,324,0.092592593
31,323,0.095975232
32,322,0.099378882
31,321,0.096573209
25,320,0.078125
31,319,0.097178683
24,318,0.075471698
25,317,0.078864353
27,316,0.085443038
36,315,0.114285714
34,314,0.108280255
22,313,0.07028754
26,312,0.083333333
30,311,0.096463023
27,310,0.087096774
30,309,0.097087379
25,308,0.081168831
30,307,0.09771987
22,306,0.071895425
26,305,0.085245902
34,304,0.111842105
31,303,0.102310231
30,302,0.099337748
36,301,0.119601329
31,300,0.103333333
30,299,0.100334448
34,298,0.11409396
29,297,0.097643098
31,296,0.10472973
23,295,0.077966102
24,294,0.081632653
39,293,0.133105802
39,292,0.133561644
33,291,0.113402062
23,290,0.079310345
25,289,0.08650519
39,288,0.135416667
27,287,0.094076655
25,286,0.087412587
28,285,0.098245614
33,284,0.116197183
24,283,0.084805654
28,282,0.09929078
27,281,0.096085409
26,280,0.092857143
39,279,0.139784946
27,278,0.097122302
26,277,0.093862816
40,276,0.144927536
37,275,0.134545455
35,274,0.127737226
34,273,0.124542125
32,272,0.117647059
36,271,0.132841328
37,270,0.137037037
31,269,0.115241636
35,268,0.130597015
33,267,0.123595506
25,266,0.093984962
32,265,0.120754717
36,264,0.136363636
36,263,0.136882129
25,262,0.095419847
39,261,0.149425287
37,260,0.142307692
21,259,0.081081081
34,258,0.131782946
21,257,0.081712062
40,256,0.15625
32,255,0.125490196
34,254,0.133858268
39,253,0.154150198
40,252,0.158730159
28,251,0.111553785
35,250,0.14
23,249,0.092369478
24,248,0.096774194
36,247,0.145748988
25,246,0.101626016
38,245,0.155102041
27,244,0.110655738
26,243,0.106995885
40,242,0.165289256
23,241,0.095435685
39,240,0.1625
25,239,0.10460251
39,238,0.163865546
31,237,0.130801688
27,236,0.11440678
21,235,0.089361702
38,234,0.162393162
37,233,0.158798283
23,232,0.099137931
29,231,0.125541126
31,230,0.134782609
23,229,0.100436681
26,228,0.114035088
32,227,0.140969163
21,226,0.092920354
40,225,0.177777778
31,224,0.138392857
21,223,0.094170404
29,222,0.130630631
40,221,0.180995475
35,220,0.159090909
28,219,0.127853881
37,218,0.169724771
38,217,0.175115207
38,216,0.175925926
38,215,0.176744186
38,214,0.177570093
27,213,0.126760563
28,212,0.132075472
38,211,0.180094787
25,210,0.119047619
34,209,0.162679426
35,208,0.168269231
28,207,0.1352657
22,206,0.106796117
35,205,0.170731707
37,204,0.181372549
34,203,0.167487685
35,202,0.173267327
34,201,0.169154229
30,200,0.15
39,199,0.195979899
40,198,0.202020202
37,197,0.187817259
23,196,0.117346939
25,195,0.128205128
40,194,0.206185567
39,193,0.202072539
27,192,0.140625
35,191,0.183246073
25,190,0.131578947
21,189,0.111111111
24,188,0.127659574
40,187,0.213903743
32,186,0.172043011
23,185,0.124324324
25,184,0.135869565
22,183,0.120218579
25,182,0.137362637
37,181,0.20441989
33,180,0.183333333
39,179,0.217877095
24,178,0.134831461
37,177,0.209039548
28,176,0.159090909
23,175,0.131428571
30,174,0.172413793
23,173,0.132947977
40,172,0.23255814
36,171,0.210526316
33,170,0.194117647
21,169,0.124260355
22,168,0.130952381
32,167,0.191616766
24,166,0.144578313
36,165,0.218181818
25,164,0.152439024
36,163,0.220858896
24,162,0.148148148
35,161,0.217391304
21,160,0.13125
28,159,0.176100629
40,158,0.253164557
27,157,0.171974522
32,156,0.205128205
21,155,0.135483871
35,154,0.227272727
33,153,0.215686275
26,152,0.171052632
31,151,0.205298013
21,150,0.14
38,149,0.255033557
35,148,0.236486486
35,147,0.238095238
39,146,0.267123288
39,145,0.268965517
33,144,0.229166667
36,143,0.251748252
32,142,0.225352113
38,141,0.269503546
39,140,0.278571429
27,139,0.194244604
37,138,0.268115942
28,137,0.204379562
27,136,0.198529412
33,135,0.244444444
40,134,0.298507463
22,133,0.165413534
32,132,0.242424242
37,131,0.282442748
32,130,0.246153846
38,129,0.294573643
26,128,0.203125
39,127,0.307086614
28,126,0.222222222
35,125,0.28
33,124,0.266129032
30,123,0.243902439
39,122,0.319672131
38,121,0.314049587
26,120,0.216666667
39,119,0.327731092
37,118,0.313559322
35,117,0.299145299
37,116,0.318965517
29,115,0.252173913
35,114,0.307017544
36,113,0.318584071
39,112,0.348214286
34,111,0.306306306
33,110,0.3
35,109,0.321100917
33,108,0.305555556
27,107,0.252336449
32,106,0.301886792
21,105,0.2
32,104,0.307692308
39,103,0.378640777
34,102,0.333333333
26,101,0.257425743
26,100,0.26
26,99,0.262626263
32,98,0.326530612
22,97,0.226804124
23,96,0.239583333
27,95,0.284210526
22,94,0.234042553
30,93,0.322580645
22,92,0.239130435
39,91,0.428571429
21,90,0.233333333
36,89,0.404494382
29,88,0.329545455
27,87,0.310344828
24,86,0.279069767
32,85,0.376470588
40,84,0.476190476
36,83,0.43373494
22,82,0.268292683
22,81,0.271604938
35,80,0.4375
38,79,0.481012658
27,78,0.346153846
21,77,0.272727273
33,76,0.434210526
26,75,0.346666667
21,74,0.283783784
32,73,0.438356164
36,72,0.5
32,71,0.450704225
40,70,0.571428571
25,69,0.362318841
33,68,0.485294118
37,67,0.552238806
24,66,0.363636364
23,65,0.353846154
34,64,0.53125
33,63,0.523809524
32,62,0.516129032
22,61,0.360655738
37,60,0.616666667
35,59,0.593220339
39,58,0.672413793
36,57,0.631578947
37,56,0.660714286
23,55,0.418181818
23,54,0.425925926
31,53,0.58490566
34,52,0.653846154
28,51,0.549019608
39,50,0.78
24,49,0.489795918
23,48,0.479166667
31,47,0.659574468
23,46,0.5
35,45,0.777777778
40,44,0.909090909
36,43,0.837209302
40,42,0.952380952
35,41,0.853658537
28,40,0.7
24,39,0.615384615
21,38,0.552631579
26,37,0.702702703
37,36,1.027777778
33,35,0.942857143
23,34,0.676470588
34,33,1.03030303
25,32,0.78125
24,31,0.774193548
40,30,1.333333333
37,29,1.275862069
30,28,1.071428571
23,27,0.851851852
23,26,0.884615385
40,25,1.6
27,24,1.125
24,23,1.043478261
32,22,1.454545455
22,21,1.047619048
29,20,1.45
31,19,1.631578947
36,18,2
36,17,2.117647059
39,16,2.4375
28,15,1.866666667
28,14,2
23,13,1.769230769
38,12,3.166666667
34,11,3.090909091
32,10,3.2
38,9,4.222222222
29,8,3.625
33,7,4.714285714
31,6,5.166666667
37,5,7.4
37,4,9.25
21,3,7
26,2,13
31,1,31
